snapped_at,coin,market_cap,price,total_volume
2023-05-05 00:00:00+00:00,btc-usd-max,558634329303.2208,28846.461458608057,12676760580.080193
2023-05-05 00:00:00+00:00,eth-usd-max,226033834100.12152,1877.4011950525364,7156399180.62065
2023-05-05 00:00:00+00:00,usdt-usd-max,82166156610.54845,1.000573586856295,10260443407.776764
2023-05-05 00:00:00+00:00,bnb-usd-max,51152998817.71411,323.82421148772386,454308974.558964
2023-05-05 00:00:00+00:00,usdc-usd-max,30144375003.0308,0.9998843589983578,4105803778.7972536
2023-05-05 00:00:00+00:00,xrp-usd-max,23925163522.408985,0.4623041483156036,754621495.3331013
2023-05-05 00:00:00+00:00,ada-usd-max,13587602980.827509,0.3877103199326264,188639696.57604745
2023-05-05 00:00:00+00:00,steth-usd-max,11790412827.968092,1875.378873462585,18212814.68299774
2023-05-05 00:00:00+00:00,doge-usd-max,10923617106.702251,0.0784565546254367,303915824.7944904
2023-05-05 00:00:00+00:00,matic-usd-max,9094614803.35466,0.98324819757428,227752798.5559928
2023-05-05 00:00:00+00:00,sol-usd-max,8571042186.731829,21.741800973800856,330851121.9196332
2023-05-05 00:00:00+00:00,dot-usd-max,6967803848.607421,5.668620138161426,101013051.507197
2023-05-05 00:00:00+00:00,ltc-usd-max,6451113671.021365,88.49292176589871,298992289.18178385
2023-05-05 00:00:00+00:00,trx-usd-max,6299393520.257869,0.0695271997882195,293765535.4952082
2023-05-05 00:00:00+00:00,shib-usd-max,5847510547.368729,9.918589461936762e-06,97046542.95776828
2023-05-05 00:00:00+00:00,avax-usd-max,5582158988.035033,16.92211432485042,119027279.5259413
2023-05-05 00:00:00+00:00,dai-usd-max,4680874210.203048,0.9997812423092952,117934338.41582218
2023-05-05 00:00:00+00:00,wbtc-usd-max,4457550131.445166,28861.70520897732,79664337.37407163
2023-05-05 00:00:00+00:00,Uni-usd-max,3967626639.247978,5.258163608598776,55332642.64224179
2023-05-05 00:00:00+00:00,link-usd-max,3619076891.770467,6.999511844661933,127717210.38238254
2023-05-05 00:00:00+00:00,leo-usd-max,3309997417.32412,3.556510140426999,832164.6571413501
2023-05-05 00:00:00+00:00,atom-usd-max,3212561074.379484,10.977782240001927,94487637.15482175
2023-05-05 00:00:00+00:00,ton-usd-max,3092472515.4948897,2.0979103442562264,9145822.64063348
2023-05-05 00:00:00+00:00,xmr-usd-max,2820479612.746905,155.40838268648156,102223063.82456268
2023-05-05 00:00:00+00:00,okb-usd-max,2801984401.609916,46.667413193993966,6380942.827499079
2023-05-05 00:00:00+00:00,etc-usd-max,2716298049.202777,19.283802537908585,64780084.07840524
2023-05-05 00:00:00+00:00,icp-usd-max,2568454473.8197207,5.894168118041846,76794924.18788828
2023-05-05 00:00:00+00:00,xlm-usd-max,2506057580.9628463,0.0935594058062058,37906364.07671666
2023-05-05 00:00:00+00:00,bch-usd-max,2276881895.047004,117.431056962018,49995783.006018594
2023-05-05 00:00:00+00:00,fil-usd-max,2218200424.5535336,5.263578382688133,82083458.6362156
2023-05-05 00:00:00+00:00,tusd-usd-max,2041332257.8255155,0.999897601996528,1603624938.3536446
2023-05-05 00:00:00+00:00,apt-usd-max,1835888503.987725,9.671467349645962,59582767.26832035
2023-05-05 00:00:00+00:00,hbar-usd-max,1808761384.8167048,0.0577585532269921,19942929.289281417
2023-05-05 00:00:00+00:00,cro-usd-max,1784381142.592265,0.0706241543305575,10455045.453482095
2023-05-05 00:00:00+00:00,arb-usd-max,1679944227.471062,1.3179346230814408,208772897.8176407
2023-05-05 00:00:00+00:00,ldo-usd-max,1665966265.2911644,1.8983979942684768,29233833.73086008
2023-05-05 00:00:00+00:00,near-usd-max,1652283810.224702,1.8419702575955348,47296241.78419197
2023-05-05 00:00:00+00:00,qnt-usd-max,1632636707.4349992,112.22275892774758,13550548.803985622
2023-05-05 00:00:00+00:00,vet-usd-max,1506761184.95462,0.0207854493748165,45281589.76137546
2023-05-05 00:00:00+00:00,ape-usd-max,1395343971.9960587,3.7828153437999,59135564.84767459
2023-05-05 00:00:00+00:00,algo-usd-max,1284953316.945997,0.1778405508476641,37048463.14480898
2023-05-05 00:00:00+00:00,grt-usd-max,1190981838.6454062,0.1330125644627049,26816694.579165984
2023-05-05 00:00:00+00:00,eos-usd-max,1109734686.3828695,1.005528610934891,84548772.51587859
2023-05-05 00:00:00+00:00,sand-usd-max,1040951247.5605352,0.5676884598554712,56215128.69859311
2023-05-05 00:00:00+00:00,stx-usd-max,1029746013.4470652,0.7492577670546283,67721086.41006498
2023-05-05 00:00:00+00:00,aave-usd-max,1019109603.3796529,70.85227589559379,33803497.004570216
2023-05-05 00:00:00+00:00,frax-usd-max,1002311258.4044986,0.998025434694794,7689725.235285417
2023-05-05 00:00:00+00:00,egld-usd-max,994761660.5861622,39.21320254986185,23441978.3195938
2023-05-05 00:00:00+00:00,theta-usd-max,990379256.0026149,0.9899683506935424,11111801.820328726
2023-05-05 00:00:00+00:00,mana-usd-max,974286377.6038408,0.5339125010697252,33362882.97868353
2023-05-05 00:00:00+00:00,xtz-usd-max,923846759.0203694,0.9932035506452463,17249843.95984774
2023-05-05 00:00:00+00:00,flow-usd-max,917167722.343308,0.8846239462939656,34288417.72240598
2023-05-05 00:00:00+00:00,axs-usd-max,876724302.2075245,7.5668684355044595,23497788.73007217
2023-05-05 00:00:00+00:00,pepe-usd-max,815215089.4315486,1.9529606076005715e-06,419857577.5390348
2023-05-05 00:00:00+00:00,render-usd-max,806866225.4805067,2.2171546478619244,105287804.5875729
2023-05-05 00:00:00+00:00,kcs-usd-max,757530304.796622,7.800724657032185,985489.3622784156
2023-05-05 00:00:00+00:00,crv-usd-max,754125939.3554522,0.9284618421520836,44195718.13237312
2023-05-05 00:00:00+00:00,gt-usd-max,724965136.1944102,5.216207294577653,441168.9962810467
2023-05-05 00:00:00+00:00,neo-usd-max,710527782.7019075,10.073514495175322,21660661.35984185
2023-05-05 00:00:00+00:00,sui-usd-max,702556460.8025225,1.3269125259082506,468888030.8799152
2023-05-05 00:00:00+00:00,chz-usd-max,696769518.6853284,0.1302182008037045,52881507.77075145
2023-05-05 00:00:00+00:00,wbt-usd-max,686911869.2001007,4.762769851537289,9307462.1911738
2023-05-05 00:00:00+00:00,cfx-usd-max,680500082.4192104,0.3244823532717675,112116207.71769433
2023-05-05 00:00:00+00:00,op-usd-max,637555291.1612126,2.025482033843963,104511672.7886715
2023-05-05 00:00:00+00:00,bsv-usd-max,635910072.5527085,33.00735589485011,6774627.435271635
2023-05-05 00:00:00+00:00,mkr-usd-max,621362673.5370722,689.1834521531212,11069090.908241244
2023-05-05 00:00:00+00:00,lunc-usd-max,613278697.7831324,0.0001039909902772,27687501.39688064
2023-05-05 00:00:00+00:00,inj-usd-max,589975876.1024714,7.376278395035827,62144098.16991413
2023-05-05 00:00:00+00:00,btt-usd-max,587337419.0545839,6.185118896697411e-07,13992882.499133518
2023-05-05 00:00:00+00:00,rETH-usd-max,582988106.1520909,2007.649719616093,926055.6288188392
2023-05-05 00:00:00+00:00,bgb-usd-max,564463227.551078,0.4040870154466115,30589.97697700329
2023-05-05 00:00:00+00:00,mina-usd-max,561157495.746092,0.6287906317287083,13520490.392932044
2023-05-05 00:00:00+00:00,xec-usd-max,553923344.4247032,2.84575356849765e-05,5213224.717468354
2023-05-05 00:00:00+00:00,iota-usd-max,544716484.033625,0.1958493282648027,8986605.869375095
2023-05-05 00:00:00+00:00,paxg-usd-max,535679380.9738597,2051.423163726019,16017001.724556144
2023-05-05 00:00:00+00:00,tkx-usd-max,523192931.9930019,6.557484174158547,9505630.645517504
2023-05-05 00:00:00+00:00,xdc-usd-max,519579883.8648112,0.0375564074871613,4239477.366197629
2023-05-05 00:00:00+00:00,xaut-usd-max,504433078.92285424,2048.562859415003,6739889.336040487
2023-05-05 00:00:00+00:00,kas-usd-max,495178645.6952823,0.0275164394842698,9951896.24812721
2023-05-05 00:00:00+00:00,cake-usd-max,491656561.5826225,2.514766513516804,40766261.46393382
2023-05-05 00:00:00+00:00,twt-usd-max,487146280.72178376,1.1688058916739077,23645317.4483837
2023-05-05 00:00:00+00:00,flr-usd-max,427015267.7039211,0.0290765609167492,7523223.941921366
2023-05-05 00:00:00+00:00,kava-usd-max,399438746.24518025,0.7885100786653934,16633337.640069492
2023-05-05 00:00:00+00:00,rune-usd-max,397273831.6663824,1.3213059033679704,25085332.46932527
2023-05-05 00:00:00+00:00,ethdydx-usd-max,395434512.12791455,2.493141010554316,60222761.12649974
2023-05-05 00:00:00+00:00,nexo-usd-max,390526862.66010267,0.6973299271481228,3352922.4814022267
2023-05-05 00:00:00+00:00,ar-usd-max,388695459.974017,7.755669659256342,8149476.060506909
2023-05-05 00:00:00+00:00,1inch-usd-max,369832578.4760146,0.4532208852448232,12199009.727816315
2023-05-05 00:00:00+00:00,jasmy-usd-max,335438879.0895968,0.0070599931916323,97268330.6318134
2023-05-05 00:00:00+00:00,zec-usd-max,330298253.66292924,36.35839730613908,19581840.640945807
2023-05-05 00:00:00+00:00,fet-usd-max,325619459.8854643,0.3120839938966504,32362932.771032784
2023-05-05 00:00:00+00:00,floki-usd-max,316070439.7119373,3.2298795076216624e-05,18441593.52178153
2023-05-05 00:00:00+00:00,ens-usd-max,307507626.37046224,11.920948615095366,15736822.003088957
2023-05-05 00:00:00+00:00,ohm-usd-max,291322870.08004314,10.476672830256714,556166.1097955495
2023-05-05 00:00:00+00:00,gno-usd-max,289176121.7921224,111.6201669223542,1832359.818751713
2023-05-05 00:00:00+00:00,comp-usd-max,273698304.5473415,39.87681629697752,10293869.545889638
2023-05-05 00:00:00+00:00,GALA-usd-max,263732032.31256372,0.0349482573940461,135453812.74549636
2023-05-05 00:00:00+00:00,bdx-usd-max,260600856.3580713,0.048919855703899,1811862.765242729
2023-05-05 00:00:00+00:00,hnt-usd-max,226718532.45027652,1.5781182157296751,117302896.70358604
2023-05-05 00:00:00+00:00,jst-usd-max,219256033.54089525,0.0246217977685509,8504981.084628822
2023-05-05 00:00:00+00:00,ron-usd-max,218887884.21386543,1.023935932894791,1818577.1840965247
2023-05-05 00:00:00+00:00,amp-usd-max,188923374.0018444,0.0033636881195542,2555822.2259995383
2023-05-05 00:00:00+00:00,rsr-usd-max,182230218.52682823,0.0036000107295429,4572836.11417403
2023-05-05 00:00:00+00:00,btc.b-usd-max,164020611.1218272,28834.44644088365,5904175.078082981
2023-05-05 00:00:00+00:00,core-usd-max,144851427.54168788,1.288201156365285,23833001.515642304
2023-05-05 00:00:00+00:00,axl-usd-max,142028864.70813966,0.5759120610384466,4487665.2772506615
2023-05-05 00:00:00+00:00,tel-usd-max,138971166.407067,0.0020118800014545,888550.3428586789
2023-05-05 00:00:00+00:00,dexe-usd-max,107692682.7876034,2.9512571942107293,1700537.5592777724
2023-05-05 00:00:00+00:00,nft-usd-max,102771005.04037192,3.709196883011456e-07,8635035.437376127
2023-05-05 00:00:00+00:00,msol-usd-max,102286101.25656565,24.05433857436737,1603942.8317591124
2023-05-05 00:00:00+00:00,xcn-usd-max,58297342.692291,0.0024515863544774,6217119.773353094
2023-05-05 00:00:00+00:00,akt-usd-max,56193709.33480816,0.2646019300813301,861184.3611492887
2023-05-05 00:00:00+00:00,vrsc-usd-max,55131006.58942884,0.795917050642745,32531.606544906444
2023-05-05 00:00:00+00:00,ray-usd-max,50911957.90907024,0.2487963152508442,6294332.726675822
2023-05-05 00:00:00+00:00,pendle-usd-max,38983824.02794908,0.4018952646081406,495575.9878484873
2023-05-05 00:00:00+00:00,bonk-usd-max,24734365.490352247,5.75060073945258e-07,2430146.057043175
2023-05-05 00:00:00+00:00,om-usd-max,21108104.54982214,0.0318350261872641,674160.6653928122
2023-05-05 00:00:00+00:00,aioz-usd-max,21052487.250433404,0.0221811232779348,313095.5988687444
2023-05-05 00:00:00+00:00,tbtc-usd-max,14968051.368308024,28369.984812080907,733.7971630880178
2023-05-05 00:00:00+00:00,beam-usd-max,6195540.220143632,0.0443805995418545,163486.08703380593
2023-05-05 00:00:00+00:00,wbnb-usd-max,0.0,323.8416197965229,34212738.35598658
2023-05-05 00:00:00+00:00,cbeth-usd-max,0.0,1931.3643767653407,7756818.348671587
2023-05-05 00:00:00+00:00,doge-usd-max (1),0.0,0.0783080686798521,366206.7692652235
2023-05-05 00:00:00+00:00,weth-usd-max,0.0,1890.1217291730936,1071979128.6353528
2023-05-05 00:00:00+00:00,wsteth-usd-max,0.0,2104.241622724447,4039023.015714343
2023-05-05 00:00:00+00:00,FTN-usd-max,0.0,0.8071185750148236,2822151.7255054363
2023-05-05 00:00:00+00:00,tao-usd-max,0.0,43.51931032811923,770219.3601058498
2023-05-05 00:00:00+00:00,hny-usd-max,0.0,12.616102144184538,111.93533605860532
2023-05-05 00:00:00+00:00,dara-usd-max,0.0,0.0098893237655027,7884.750968552199
