snapped_at,coin,market_cap,price,total_volume
2021-04-03 00:00:00+00:00,btc-usd-max,1103133931136.5508,59060.02678333801,52224918752.08043
2021-04-03 00:00:00+00:00,eth-usd-max,246446284273.6916,2134.101788297294,35467665330.67185
2021-04-03 00:00:00+00:00,bnb-usd-max,52098346307.81932,336.95153098017545,5101756341.085761
2021-04-03 00:00:00+00:00,usdt-usd-max,41789686877.69644,1.0005610520589574,108843432225.41795
2021-04-03 00:00:00+00:00,dot-usd-max,40042895373.819046,40.9438709604607,2109672607.7135744
2021-04-03 00:00:00+00:00,ada-usd-max,38175120188.83439,1.190365048482589,3115355141.807112
2021-04-03 00:00:00+00:00,xrp-usd-max,27689105144.11829,0.6044974611582614,4525145344.691889
2021-04-03 00:00:00+00:00,Uni-usd-max,15638764057.077736,30.07565943092977,812769149.4402751
2021-04-03 00:00:00+00:00,ltc-usd-max,14186398806.41722,211.8620753748968,5861433312.257645
2021-04-03 00:00:00+00:00,link-usd-max,13510625678.036886,32.35770222660138,1511740166.625859
2021-04-03 00:00:00+00:00,theta-usd-max,11671063105.30461,11.65535375300046,474926604.9678688
2021-04-03 00:00:00+00:00,fil-usd-max,10997142646.531992,171.212119019583,5382961003.897155
2021-04-03 00:00:00+00:00,usdc-usd-max,10920631184.154629,0.9988782746327748,1565194408.3361485
2021-04-03 00:00:00+00:00,bch-usd-max,10882659469.708347,581.7583622952332,5373858990.1998205
2021-04-03 00:00:00+00:00,xlm-usd-max,10093142293.653477,0.4426849911196837,1901382080.4217465
2021-04-03 00:00:00+00:00,wbtc-usd-max,8290876626.960881,59096.25936384127,347608293.0500913
2021-04-03 00:00:00+00:00,doge-usd-max,7507812667.994134,0.0578670085155439,2448301264.82805
2021-04-03 00:00:00+00:00,lunc-usd-max,7176012887.201484,18.442012958943973,343753317.2285896
2021-04-03 00:00:00+00:00,trx-usd-max,6571170922.982676,0.092249320886347,4108102987.44753
2021-04-03 00:00:00+00:00,vet-usd-max,6139801986.347123,0.0945520076775575,926416233.9467334
2021-04-03 00:00:00+00:00,eos-usd-max,5915688813.584673,6.22348218961979,7794027620.15064
2021-04-03 00:00:00+00:00,cro-usd-max,5789354663.000634,0.2289220810127636,262459086.96570992
2021-04-03 00:00:00+00:00,sol-usd-max,5287278539.188044,19.73831924627352,162070984.46377787
2021-04-03 00:00:00+00:00,aave-usd-max,5246698609.910691,418.7712939915642,647201603.9306626
2021-04-03 00:00:00+00:00,atom-usd-max,4826068254.00362,20.182278547152915,784494749.3475672
2021-04-03 00:00:00+00:00,okb-usd-max,4728646975.665377,17.472218808652464,308724499.23930746
2021-04-03 00:00:00+00:00,bsv-usd-max,4595208601.971714,245.34026076761072,1837371587.757377
2021-04-03 00:00:00+00:00,xmr-usd-max,4590222361.544584,256.92500343257143,632606379.5441283
2021-04-03 00:00:00+00:00,iota-usd-max,4511133412.90244,1.6226009198707674,116688506.07402326
2021-04-03 00:00:00+00:00,xtz-usd-max,4042177218.3685446,5.286493150363683,420287355.1228726
2021-04-03 00:00:00+00:00,neo-usd-max,3748226294.643352,52.93573353157579,922645592.2464308
2021-04-03 00:00:00+00:00,avax-usd-max,3703609746.4137344,28.92074137135353,177255510.81359163
2021-04-03 00:00:00+00:00,algo-usd-max,3539373007.843993,1.3519690863216962,381247905.02721983
2021-04-03 00:00:00+00:00,dai-usd-max,3034608560.982798,1.002375166938154,636013073.663917
2021-04-03 00:00:00+00:00,egld-usd-max,2924336133.936233,167.34662781546783,325254661.4385552
2021-04-03 00:00:00+00:00,hbar-usd-max,2776575966.719794,0.3648102739542587,187776132.899118
2021-04-03 00:00:00+00:00,chz-usd-max,2634855491.6167502,0.5052720895616316,884875978.9189943
2021-04-03 00:00:00+00:00,cake-usd-max,2528150346.673212,17.10018314931473,365715489.80266297
2021-04-03 00:00:00+00:00,comp-usd-max,2379284552.125481,487.1763887002169,139029601.298409
2021-04-03 00:00:00+00:00,grt-usd-max,2314924270.624263,1.8844255378406152,545134959.4046458
2021-04-03 00:00:00+00:00,mkr-usd-max,2252282707.765806,2496.9619740944863,214265733.7280863
2021-04-03 00:00:00+00:00,near-usd-max,2019177564.0935256,5.9825211977642105,63250839.90382695
2021-04-03 00:00:00+00:00,rune-usd-max,1946518120.947252,8.385487951631758,89394430.68751118
2021-04-03 00:00:00+00:00,leo-usd-max,1933074016.7084253,2.0127770140189805,2488295.34829094
2021-04-03 00:00:00+00:00,matic-usd-max,1916347718.3657289,0.3825109750617398,320405134.0106454
2021-04-03 00:00:00+00:00,zec-usd-max,1866543023.655591,169.9749594838378,1473055209.5561154
2021-04-03 00:00:00+00:00,etc-usd-max,1768208524.871146,15.210933724171992,1762625878.134411
2021-04-03 00:00:00+00:00,nexo-usd-max,1570387173.2588773,2.804971517693809,7120086.3859570455
2021-04-03 00:00:00+00:00,mana-usd-max,1375571267.8066404,1.035630756211873,339249802.937173
2021-04-03 00:00:00+00:00,ar-usd-max,1302968158.4675665,29.60841619873868,30000548.36261253
2021-04-03 00:00:00+00:00,stx-usd-max,1279006128.781188,1.217743724422525,17286185.673221312
2021-04-03 00:00:00+00:00,rsr-usd-max,1147224503.907955,0.0879301622636135,94109192.64056765
2021-04-03 00:00:00+00:00,amp-usd-max,1119616675.4466343,0.0308663098676235,2658107.892010895
2021-04-03 00:00:00+00:00,hnt-usd-max,1020554173.9741555,13.489417025820918,77651862.22532083
2021-04-03 00:00:00+00:00,flow-usd-max,1007405093.0688353,29.704596815823617,55892707.802693255
2021-04-03 00:00:00+00:00,crv-usd-max,883200813.2914834,3.352038091839908,287027522.45287985
2021-04-03 00:00:00+00:00,1inch-usd-max,703465554.6897049,4.680863503716494,143407177.62201157
2021-04-03 00:00:00+00:00,xdc-usd-max,588576201.7104791,0.0480236795757134,8443025.461960321
2021-04-03 00:00:00+00:00,kcs-usd-max,569617862.8788272,7.206670454515135,47054452.22609408
2021-04-03 00:00:00+00:00,qnt-usd-max,555548686.383492,41.91389311385824,4678697.588332578
2021-04-03 00:00:00+00:00,sand-usd-max,526751314.0167987,0.7639605569360328,99659695.2625896
2021-04-03 00:00:00+00:00,fet-usd-max,477216809.1544718,0.6925460664576207,45757959.96530626
2021-04-03 00:00:00+00:00,tel-usd-max,465650226.8599575,0.0084717979936117,13631367.470363813
2021-04-03 00:00:00+00:00,kava-usd-max,405570658.7373602,6.907815614046207,90580537.89289024
